,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
0,31.180173873901367,26.3026065826416,20.917749404907227,9.643259048461914,-0.17627358436584473,0.471716970205307,0.19049261510372162,0.176094189286232,-0.17793047428131104,-2.2350125312805176,2.1038384437561035,1.7007944583892822,1.0,-1.0,1.0,-1.0,2.057082176208496,0.4030439853668213,2.156728744444085,0.4033010895179831,0.0,52.56785414657075,5.689305240700957,0.0
1,20.917749404907227,26.3026065826416,31.180173873901367,9.643259048461914,0.19049261510372162,0.471716970205307,-0.17627358436584473,0.176094189286232,2.1038384437561035,-2.2350125312805176,-0.17793047428131104,1.7007944583892822,1.0,-1.0,1.0,-1.0,4.338850975036621,-1.8787249326705933,4.347955258493316,1.9114838241652135,0.0,39.31572129568527,28.659038446960814,0.0
2,31.180173873901367,9.643259048461914,20.917749404907227,26.3026065826416,-0.17627358436584473,0.176094189286232,0.19049261510372162,0.471716970205307,-0.17793047428131104,1.7007944583892822,2.1038384437561035,-2.2350125312805176,1.0,-1.0,1.0,-1.0,-1.8787249326705933,4.338850975036621,1.9114838241652135,4.347955258493316,0.0,28.659038446960814,39.31572129568527,0.0
3,43.28183364868164,26.144771575927734,10.42864990234375,10.036550521850586,-1.3307914733886719,-1.3739832639694214,-1.431488037109375,-0.7366499304771423,0.509329080581665,-2.4587910175323486,-2.8279404640197754,-2.8277246952056885,1.0,-1.0,-1.0,1.0,2.9681200981140137,-0.00021576881408691406,2.9684343428147293,0.6948381401336912,1.0,67.04117051506265,7.25256357543964,0.0
4,10.036550521850586,26.144771575927734,10.42864990234375,43.28183364868164,-0.7366499304771423,-1.3739832639694214,-1.431488037109375,-1.3307914733886719,-2.8277246952056885,-2.4587910175323486,-2.8279404640197754,0.509329080581665,1.0,-1.0,-1.0,1.0,-0.36893367767333984,-3.3372695446014404,0.7364141745661584,3.3387883747355813,1.0,12.064686455484994,42.341909602079426,0.0
6,36.81132507324219,26.512454986572266,11.373241424560547,8.426377296447754,-0.5317098498344421,0.4118137061595917,-0.030320370569825172,0.4130606949329376,-1.1420701742172241,2.6228878498077393,1.031509280204773,1.2187989950180054,-1.0,1.0,-1.0,1.0,-3.764957904815674,-0.18728971481323242,3.8813843753886665,0.48131508544440693,2.0,66.87262661063,4.743673675175139,0.0
7,36.81132507324219,8.426377296447754,11.373241424560547,26.512454986572266,-0.5317098498344421,0.4130606949329376,-0.030320370569825172,0.4118137061595917,-1.1420701742172241,1.2187989950180054,1.031509280204773,2.6228878498077393,-1.0,1.0,-1.0,1.0,-2.3608691692352295,-1.5913785696029663,2.542891006869584,1.6516562289224082,2.0,36.8669732384804,25.988218152546697,0.0
8,11.373241424560547,26.512454986572266,36.81132507324219,8.426377296447754,-0.030320370569825172,0.4118137061595917,-0.5317098498344421,0.4130606949329376,1.031509280204773,2.6228878498077393,-1.1420701742172241,1.2187989950180054,-1.0,1.0,-1.0,1.0,-1.5913785696029663,-2.3608691692352295,1.6516562289224082,2.542891006869584,2.0,25.988218152546697,36.8669732384804,0.0
10,56.04152297973633,8.845038414001465,9.828450202941895,31.901695251464844,-0.4775700867176056,-1.7241097688674927,-2.0501694679260254,0.43305033445358276,-0.37669286131858826,2.4474048614501953,2.4201362133026123,-3.1028647422790527,-1.0,1.0,-1.0,1.0,-2.8240976333618164,5.523000717163086,3.086970796142022,6.055569156135289,3.0,52.99518349474446,57.68800445346974,0.0
11,9.828450202941895,31.901695251464844,56.04152297973633,8.845038414001465,-2.0501694679260254,0.43305033445358276,-0.4775700867176056,-1.7241097688674927,2.4201362133026123,-3.1028647422790527,-0.37669286131858826,2.4474048614501953,-1.0,1.0,-1.0,1.0,5.523000717163086,-2.8240976333618164,6.055569156135289,3.086970796142022,3.0,57.68800445346974,52.99518349474446,0.0
9,56.04152297973633,31.901695251464844,9.828450202941895,8.845038414001465,-0.4775700867176056,0.43305033445358276,-2.0501694679260254,-1.7241097688674927,-0.37669286131858826,-3.1028647422790527,2.4201362133026123,2.4474048614501953,-1.0,1.0,-1.0,1.0,2.7261719703674316,-0.027268648147583008,2.874237849891384,0.3271979622826793,3.0,91.84220526497688,3.064162342018592,0.0
12,42.74453353881836,35.23979949951172,14.525485038757324,10.794568061828613,-0.6272769570350647,-1.9301230907440186,-1.3489000797271729,-0.4048502445220947,0.8822319507598877,-1.5171931982040405,2.9882395267486572,-2.611220598220825,1.0,-1.0,-1.0,1.0,2.3994250297546387,5.599460124969482,2.7303202517002987,5.678484285658805,4.0,90.40195074846297,14.863417675175192,0.0
13,10.794568061828613,35.23979949951172,14.525485038757324,42.74453353881836,-0.4048502445220947,-1.9301230907440186,-1.3489000797271729,-0.6272769570350647,-2.611220598220825,-1.5171931982040405,2.9882395267486572,0.8822319507598877,1.0,-1.0,-1.0,1.0,-1.0940274000167847,2.1060075759887695,1.8770597239857378,2.2262092986343407,4.0,38.49785081398291,47.039314853492655,0.0
14,42.74453353881836,14.525485038757324,35.23979949951172,10.794568061828613,-0.6272769570350647,-1.3489000797271729,-1.9301230907440186,-0.4048502445220947,0.8822319507598877,2.9882395267486572,-1.5171931982040405,-2.611220598220825,1.0,-1.0,-1.0,1.0,-2.1060075759887695,1.0940274000167847,2.2262092986343407,1.8770597239857378,4.0,47.039314853492655,38.49785081398291,0.0
15,36.139041900634766,29.65791130065918,10.365259170532227,9.265799522399902,1.936414361000061,0.9171944856643677,2.215174436569214,2.1230990886688232,-1.5098044872283936,0.715988039970398,-0.43720436096191406,-0.740778386592865,-1.0,1.0,-1.0,1.0,-2.225792407989502,0.3035740256309509,2.4480524908063166,0.31723029289265425,5.0,68.28325928355856,3.0980719242805095,0.0
16,36.139041900634766,9.265799522399902,10.365259170532227,29.65791130065918,1.936414361000061,2.1230990886688232,2.215174436569214,0.9171944856643677,-1.5098044872283936,-0.740778386592865,-0.43720436096191406,0.715988039970398,-1.0,1.0,-1.0,1.0,-0.7690261006355286,-1.153192400932312,0.7913610623498265,1.7362616929826498,5.0,14.148129438578557,30.988759936115702,0.0
