,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
323,13.483152389526367,27.504920959472656,31.64492416381836,15.941390991210938,0.5146547555923462,0.6536938548088074,1.3565889596939087,-0.45388907194137573,2.608649253845215,1.5929710865020752,-0.5463806986808777,0.23600326478481293,-1.0,1.0,1.0,-1.0,1.0156781673431396,-0.7823839783668518,1.0251507258586143,1.9722969291699768,107.0,18.920236890804205,49.50682908865469,0.0
324,100.04701232910156,62.08306121826172,50.19829177856445,33.46329879760742,0.15629823505878448,0.8352425694465637,0.0009963354095816612,0.6513216495513916,1.9195338487625122,-1.3428353071212769,1.8458067178726196,-2.511418342590332,1.0,-1.0,-1.0,1.0,3.262369155883789,4.357224941253662,3.3322691876097417,4.405488869842267,108.0,166.5210334036977,72.55137830986762,0.0
329,23.662904739379883,45.97021484375,35.82908248901367,9.093338966369629,-0.9507443904876709,-0.4525426924228668,-0.9646496772766113,0.5458004474639893,1.3468981981277466,1.7495039701461792,-0.9460306167602539,-1.9313387870788574,1.0,-1.0,-1.0,1.0,-0.4026057720184326,0.9853081703186035,0.640543784309248,1.8034111483035393,109.0,21.203253778576496,34.4580400059938,0.0
332,60.47312927246094,24.794172286987305,32.131431579589844,12.131860733032227,0.1558072417974472,1.5749249458312988,0.325819194316864,0.4199065566062927,0.7233237028121948,-1.673651099205017,-0.518442690372467,2.4351248741149902,1.0,-1.0,-1.0,1.0,2.396974802017212,-2.9535675048828125,2.7855669471608038,2.9550657247584637,110.0,93.62436713746287,39.35694098967941,0.0
334,54.530517578125,17.179424285888672,34.64455795288086,14.424242973327637,0.38940155506134033,0.43334975838661194,-0.005540595389902592,0.1928076595067978,-1.5593657493591309,3.105024814605713,-1.7463322877883911,1.0565265417099,-1.0,1.0,1.0,-1.0,-4.664390563964844,-2.802858829498291,4.664597600841876,2.809868261671291,111.0,44.331827186183624,44.292419984389475,0.0
338,104.82117462158203,18.660587310791016,33.4481315612793,15.138227462768555,-0.13313999772071838,-0.19044619798660278,-1.7327669858932495,-0.5724314451217651,1.9556751251220703,0.5955480933189392,-2.3092424869537354,-0.792180597782135,1.0,-1.0,-1.0,1.0,1.3601269721984863,-1.5170619487762451,1.3613336773512714,1.909935999870737,112.0,55.68131242853795,41.47335318044778,0.0
341,27.526226043701172,31.884193420410156,37.04868698120117,14.90824031829834,0.2071053385734558,-0.5147566199302673,-0.039885103702545166,0.6193695068359375,1.9887083768844604,-0.3302886486053467,-0.9065343141555786,-0.28951242566108704,-1.0,1.0,-1.0,1.0,2.3189969062805176,-0.617021918296814,2.4287509832161556,0.9029577449553919,113.0,58.54067370277149,21.273625254495972,0.0
344,33.982765197753906,141.70819091796875,35.22008514404297,14.722273826599121,0.05612122640013695,-0.380832701921463,0.07460994273424149,-0.5884453058242798,0.7940908670425415,-1.4453576803207397,2.589884042739868,-0.15067420899868011,1.0,-1.0,-1.0,1.0,2.2394485473632812,2.74055814743042,2.2816788851673997,2.81962784994899,114.0,128.59293848801542,47.204195082695286,0.0
346,108.12918853759766,14.234362602233887,19.979427337646484,29.961944580078125,0.5022515654563904,1.4125028848648071,0.029380526393651962,-0.2589874565601349,0.3301326036453247,-0.7460616827011108,0.20705856382846832,-0.9423065781593323,-1.0,1.0,-1.0,1.0,1.0761942863464355,1.1493651866912842,1.4095217651563516,1.1849879442927826,115.0,54.615785143254406,27.524841404235623,0.0
350,9.688555717468262,36.95885467529297,20.788663864135742,63.99475860595703,0.012240923941135406,0.3301869332790375,0.22787877917289734,0.8225353360176086,-1.578863501548767,0.8600404262542725,-1.587679386138916,0.3672678768634796,-1.0,1.0,1.0,-1.0,-2.43890380859375,-1.9549472332000732,2.4595409037388993,2.043388152221531,116.0,36.04391049827331,64.36121009910208,0.0
