,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
160,23.1970272064209,48.89706802368164,39.4848518371582,15.802842140197754,0.759261429309845,0.34050220251083374,-0.747592031955719,-2.3710570335388184,2.907109498977661,-2.336395502090454,2.648519992828369,2.5725438594818115,-1.0,1.0,1.0,-1.0,5.243505001068115,0.07597613334655762,5.260199994891415,1.6252418828394806,53.0,36.35048963156084,45.1956448502336,1.0
163,31.171377182006836,12.378166198730469,19.26398277282715,28.025421142578125,-0.6153005361557007,-0.4366872310638428,-1.5807965993881226,-1.2951010465621948,-2.0889580249786377,-2.4638454914093018,0.9645802974700928,2.3551509380340576,-1.0,1.0,-1.0,1.0,0.37488746643066406,-1.3905706405639648,0.41526295915075234,1.4196156716882875,54.0,8.120157281818559,30.505409014655744,1.0
164,19.26398277282715,28.025421142578125,31.171377182006836,12.378166198730469,-1.5807965993881226,-1.2951010465621948,-0.6153005361557007,-0.4366872310638428,0.9645802974700928,2.3551509380340576,-2.0889580249786377,-2.4638454914093018,-1.0,1.0,-1.0,1.0,-1.3905706405639648,0.37488746643066406,1.4196156716882875,0.41526295915075234,54.0,30.505409014655744,8.120157281818559,1.0
168,43.0304069519043,29.757740020751953,27.778202056884766,13.156759262084961,0.09492050111293793,0.4525621235370636,0.18421578407287598,0.10718581080436707,1.9305323362350464,1.2530126571655273,1.1177647113800049,-0.5970897674560547,-1.0,1.0,1.0,-1.0,0.677519679069519,1.7148544788360596,0.7661203928072768,1.7165836712394305,56.0,27.040342189020453,28.94902874047495,1.0
169,43.0304069519043,27.778202056884766,29.757740020751953,13.156759262084961,0.09492050111293793,0.18421578407287598,0.4525621235370636,0.10718581080436707,1.9305323362350464,1.1177647113800049,1.2530126571655273,-0.5970897674560547,-1.0,1.0,1.0,-1.0,0.8127676248550415,1.850102424621582,0.817658155693075,1.8820637021598101,56.0,27.50682261095239,32.34302850380477,1.0
177,52.555824279785156,25.533626556396484,18.387405395507812,13.997962951660156,-0.5710507035255432,-1.2725733518600464,-0.09428931772708893,-1.0889124870300293,-2.7802734375,-2.7256407737731934,0.4758419394493103,-1.041717529296875,1.0,-1.0,-1.0,1.0,-0.05463266372680664,1.51755952835083,0.7036467537565574,1.8144592033563884,59.0,26.304970970784815,27.6351617361677,1.0
181,43.580596923828125,24.24745750427246,30.038070678710938,13.098834991455078,-0.31957942247390747,0.9856875538825989,1.1738799810409546,2.2515869140625,-3.1265366077423096,-2.4283437728881836,0.40271487832069397,1.4440251588821411,-1.0,1.0,1.0,-1.0,-0.698192834854126,-1.0413103103637695,1.480268595292252,1.4985924716054715,60.0,50.65040210418485,29.873516897543045,1.0
186,57.45057678222656,27.1799373626709,11.272568702697754,9.693599700927734,0.7767465114593506,0.8622531890869141,0.30794477462768555,1.0492361783981323,-2.9826548099517822,2.496375560760498,1.2893933057785034,-1.679057240486145,1.0,-1.0,1.0,-1.0,-5.479030609130859,2.9684505462646484,5.479697784341011,3.0596097121892605,62.0,31.111689244948195,22.28601016483268,1.0
189,38.76285171508789,35.122100830078125,29.35601234436035,25.227169036865234,-1.6088403463363647,-1.3210843801498413,-1.1641795635223389,-0.8877124190330505,1.4579811096191406,2.6341114044189453,-0.38360634446144104,-2.136801242828369,-1.0,1.0,1.0,-1.0,-1.1761302947998047,1.7531949281692505,1.2108203691802575,1.7748595826544826,63.0,42.301718486248106,42.506073866090745,1.0
193,93.2817611694336,35.50764846801758,40.015316009521484,29.69280242919922,-0.8172673583030701,-1.4254387617111206,-0.8968167901039124,-0.5054562091827393,-2.056971788406372,-2.741554021835327,2.2364182472229004,1.0558373928070068,-1.0,1.0,1.0,-1.0,0.6845822334289551,1.1805808544158936,0.9157102654496639,1.2437581188126248,64.0,52.49687694736388,40.702868629148256,1.0
