,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
14195,35.69789123535156,49.53874588012695,73.06739807128906,36.263671875,-0.9524848461151123,-1.4306720495224,-0.37918907403945923,-0.7075364589691162,0.3087579011917114,0.7032623291015625,3.0937633514404297,-2.524174451828003,-1.0,1.0,1.0,-1.0,-0.3945044279098511,5.617938041687012,0.6199167243613948,5.6275251972269515,4731.0,26.149856445316047,37.65983355663421,1.0
14200,47.17340087890625,19.546789169311523,38.08552169799805,15.271449089050293,-1.1230251789093018,-1.3334921598434448,-1.27858304977417,-0.8469537496566772,1.5224857330322266,1.1566283702850342,-1.4359885454177856,2.061246395111084,-1.0,1.0,1.0,-1.0,0.3658573627471924,-3.49723482131958,0.42207577511610833,3.5237700333832955,4733.0,12.769047166852628,48.61834215004297,1.0
14202,47.84954833984375,40.816497802734375,26.499042510986328,25.42473030090332,-0.8980504274368286,-1.1905491352081299,-0.7149232625961304,-0.64634770154953,2.2534427642822266,2.367946147918701,-0.43372970819473267,-1.4104392528533936,1.0,-1.0,1.0,-1.0,-0.11450338363647461,0.9767095446586609,0.31411227118990875,0.9791139577190107,4734.0,13.923621564429757,24.421029977599208,1.0
14209,41.20222473144531,17.037044525146484,22.900293350219727,35.189697265625,-1.852033019065857,-0.5339545607566833,-0.1926562786102295,-0.5647872686386108,-0.8323744535446167,0.5266563892364502,2.1139752864837646,3.0245985984802246,-1.0,1.0,-1.0,1.0,-1.359030842781067,-0.91062331199646,1.893223655835756,0.9837257189333343,4736.0,50.15472848852526,27.13323257749274,1.0
14216,42.24213790893555,17.2018985748291,25.832168579101562,11.139357566833496,0.1074323058128357,0.7951080203056335,-0.05884797126054764,-0.3291814625263214,-1.1558160781860352,0.10337024927139282,1.8597404956817627,-0.39825358986854553,1.0,-1.0,-1.0,1.0,-1.2591862678527832,2.2579941749572754,1.4347292237395184,2.2741191469817963,4738.0,36.947386572862946,31.012122911380352,1.0
14219,32.44186019897461,16.036832809448242,25.038164138793945,10.165716171264648,-1.435739517211914,-0.7788404226303101,-0.288463830947876,-0.99196457862854,-1.1572978496551514,0.8421709537506104,2.32279109954834,1.2569568157196045,1.0,-1.0,-1.0,1.0,-1.9994688034057617,1.0658342838287354,2.104612058374417,1.2770732252192771,4739.0,41.30051423515351,19.850525564601764,1.0
14221,51.02776336669922,14.137123107910156,24.837486267089844,8.145493507385254,-0.9056053161621094,-1.343247413635254,-1.9926520586013794,-2.0243499279022217,-0.5593469738960266,-0.2708413898944855,-3.1411538124084473,-1.938717246055603,-1.0,1.0,1.0,-1.0,-0.28850558400154114,-1.2024365663528442,0.5241813402638095,1.2028542933458861,4740.0,14.14271734955415,16.097515686725117,1.0
14228,41.25359344482422,47.40595245361328,50.204959869384766,42.22952651977539,0.1558290421962738,-0.7952516078948975,-0.11989986896514893,-0.4320566654205322,-0.3835833966732025,0.20217283070087433,2.60654354095459,-2.983612298965454,-1.0,1.0,1.0,-1.0,-0.585756242275238,5.590155601501465,1.1169891830412135,5.598864305783048,4742.0,50.581426293209006,34.444765299164175,1.0
14243,31.455949783325195,36.187217712402344,45.66868591308594,9.781158447265625,1.5163869857788086,0.7193476557731628,2.07836651802063,1.7193912267684937,2.325382709503174,1.2892637252807617,-0.8864520192146301,2.4478297233581543,-1.0,1.0,-1.0,1.0,1.036118984222412,-3.3342816829681396,1.3072162189331693,3.353549999792221,4747.0,43.344723502349375,42.76002470257704,1.0
14244,24.207136154174805,28.810773849487305,41.72785568237305,8.456550598144531,-0.7002999782562256,-0.9725842475891113,0.7019838094711304,-0.31865039467811584,1.6449528932571411,2.3635165691375732,2.23030424118042,1.2750625610351562,-1.0,1.0,1.0,-1.0,-0.7185636758804321,0.9552416801452637,0.7684220712739466,1.3979201641480006,4748.0,19.922372621694095,26.436065533452396,1.0
